age;gender;loan_balance_0m
39;Ì;691165.08
46;F;0
51;Ì;3464.89
31;Ì;587382.89
37;F;261487.93
24;F;0
28;F;0
31;Ì;0
31;F;0
52;F;54762.13
71;Ì;0
34;Ì;0
24;Ì;0
39;Ì;0
45;Ì;0
33;F;0
31;F;0
55;F;0
59;F;0
41;F;0
49;F;0
51;F;0
67;F;0
64;F;0
31;Ì;0
31;F;0
44;F;0
47;F;0
38;Ì;0
34;Ì;0
67;Ì;0
45;Ì;0
54;Ì;0
40;Ì;441024.85
38;Ì;146324.64
36;Ì;0
59;Ì;0
54;Ì;0
47;F;0
44;F;0
61;F;0
53;Ì;0
52;Ì;0
33;;0
33;Ì;42224.11
58;F;0
53;F;0
31;F;0
30;Ì;0
24;F;0
56;F;0
35;F;0
44;Ì;0
28;F;0
26;F;0
27;F;0
35;Ì;0
45;F;88440.02
30;F;0
32;F;0
40;Ì;0
28;F;0
28;F;0
37;Ì;0
16;Ì;0
65;Ì;0
38;Ì;0
50;Ì;0
23;F;0
28;Ì;0
28;F;0
27;Ì;0
29;Ì;0
30;Ì;442075.59
47;Ì;67192.97
33;F;308110.82
56;F;117619.22
28;Ì;0
44;Ì;0
35;Ì;0
44;Ì;0
62;Ì;0
48;Ì;155995.97
36;F;13502.89
25;Ì;0
37;F;0
64;F;0
42;F;0
63;F;0
59;Ì;0
58;Ì;0
31;F;8951.45
33;F;0
30;Ì;0
51;Ì;0
38;Ì;155249.5
20;Ì;0
34;F;534481.51
53;F;50328.85
30;F;0
54;F;0
25;F;0
17;Ì;0
45;Ì;0
73;F;0
41;Ì;0
67;Ì;0
40;Ì;64128.04
44;F;0
36;F;0
35;F;0
53;F;0
27;F;1057668.85
44;F;0
33;Ì;0
22;;0
28;Ì;113338.83
58;Ì;0
42;Ì;0
39;Ì;0
44;F;623999.85
34;Ì;216491.68
34;F;0
50;F;0
34;F;0
40;F;0
40;Ì;0
43;F;0
25;;0
33;Ì;0
64;F;0
36;F;0
48;F;226331.16
80;F;0
36;F;0
49;F;0
44;Ì;0
46;Ì;383012.43
28;Ì;0
42;F;0
37;Ì;0
33;F;275649.55
34;F;0
23;F;0
21;Ì;0
33;F;0
28;F;0
37;Ì;0
57;F;545000
40;Ì;459615.91
44;F;39890.37
30;F;815664.48
18;F;0
25;Ì;0
50;Ì;887137.05
31;F;107783.62
33;F;0
62;F;0
69;F;0
39;F;0
30;F;0
56;F;91948.5
53;F;0
41;F;0
57;F;898623.75
55;F;0
36;Ì;63893.71
56;Ì;27683.91
39;Ì;0
56;Ì;0
67;Ì;0
24;F;0
26;F;0
29;F;0
21;F;0
50;F;0
31;Ì;0
59;Ì;0
58;F;195297.79
47;F;342191.27
45;Ì;6580.28
37;Ì;496421.34
38;F;0
39;F;0
55;Ì;30308.8
38;F;0
19;Ì;0
29;Ì;0
31;Ì;63005.2
48;Ì;0
32;F;0
32;Ì;209954.86
45;Ì;0
38;Ì;0
40;F;0
29;F;277632.99
37;F;0
31;F;0
46;F;0
67;F;0
37;Ì;0
29;Ì;0
28;Ì;0
31;Ì;0
50;Ì;0
37;F;0
30;F;0
76;F;0
32;F;442091.78
51;F;0
26;F;0
29;F;189165.18
44;Ì;0
50;F;0
32;F;626069.99
35;F;0
24;F;0
29;F;0
65;Ì;0
50;Ì;0
28;Ì;0
62;Ì;0
33;Ì;110327.15
27;Ì;0
48;F;0
56;Ì;467115.21
59;Ì;0
55;Ì;180000
48;Ì;98436.81
29;F;0
28;F;0
51;F;0
31;F;100944.76
38;F;433376.94
27;Ì;0
52;Ì;0
35;F;504634.74
32;Ì;0
26;Ì;0
32;Ì;0
42;F;612840.27
56;F;114117.63
38;F;1019428.68
51;F;0
57;Ì;0
45;Ì;29909.53
32;Ì;937276.08
40;F;847493.68
39;Ì;0
34;Ì;0
33;F;0
56;Ì;0
39;Ì;1208774.52
25;Ì;0
38;Ì;0
34;Ì;226228.28
52;Ì;68038.1
48;Ì;312045.22
36;Ì;0
45;Ì;0
28;Ì;0
23;Ì;0
54;F;354607.25
64;F;0
38;F;0
22;Ì;0
25;Ì;0
26;F;0
44;F;6201.37
20;Ì;0
36;Ì;0
49;F;0
28;F;768037.13
36;F;0
18;Ì;0
50;F;0
40;F;0
30;F;0
21;Ì;0
43;F;171112.7
30;Ì;0
56;F;0
46;F;0
18;Ì;0
31;F;0
34;Ì;0
26;Ì;1060052.89
39;F;0
44;F;0
41;F;0
42;Ì;0
60;F;0
25;F;0
30;F;0
22;F;0
37;F;0
39;Ì;0
26;Ì;0
19;Ì;0
27;Ì;0
32;Ì;0
30;F;0
59;Ì;101399.03
26;F;0
21;Ì;0
22;F;0
32;Ì;31177.53
47;Ì;0
59;F;0
63;Ì;0
40;F;0
31;Ì;525613.68
30;Ì;465987.51
47;F;0
29;F;612207.64
32;Ì;295082.94
47;Ì;0
28;F;116936.6
36;Ì;408326.74
43;Ì;0
51;Ì;0
28;Ì;38813.32
38;Ì;6646.53
63;F;0
21;Ì;0
46;Ì;0
45;F;0
15;F;0
29;F;0
20;Ì;0
47;Ì;91479.42
28;F;0
28;F;1269830.01
55;F;0
29;Ì;0
71;F;0
60;F;0
36;F;0
57;F;0
34;Ì;0
49;F;183903.48
25;Ì;0
34;F;427761.02
66;F;0
30;F;0
42;F;0
46;Ì;0
62;Ì;0
41;Ì;0
35;Ì;0
33;Ì;0
34;Ì;0
59;Ì;0
34;F;0
43;F;0
41;F;122468.36
36;F;0
31;F;0
61;Ì;0
60;Ì;0
42;F;154933.22
29;F;0
49;F;276127.66
64;Ì;0
40;Ì;0
50;F;0
44;F;0
41;F;0
40;Ì;942625.93
41;F;0
39;Ì;0
30;Ì;0
33;Ì;0
32;Ì;0
48;Ì;1437351.89
29;F;0
41;Ì;0
39;F;0
43;F;0
33;Ì;0
29;Ì;0
39;Ì;0
26;Ì;0
25;F;0
56;F;0
34;F;0
50;Ì;0
18;Ì;0
48;F;98654.82
43;F;0
35;F;0
57;F;0
44;Ì;0
23;F;0
48;F;0
23;Ì;0
30;F;0
22;F;0
65;F;0
49;Ì;0
63;F;0
51;F;0
37;F;54142.46
33;Ì;0
29;Ì;0
21;;0
60;F;0
38;Ì;136870.7
32;Ì;0
22;Ì;0
34;F;0
46;F;0
38;Ì;0
41;Ì;44794.45
31;F;0
36;F;0
58;F;0
31;Ì;198020.69
88;F;0
44;F;0
33;Ì;709365.17
28;F;0
47;F;0
18;F;0
39;F;0
70;Ì;0
42;Ì;337746.79
42;Ì;0
22;Ì;0
42;Ì;645272.49
33;Ì;0
41;Ì;0
32;Ì;0
68;Ì;0
24;F;0
54;Ì;0
34;F;351941.75
55;Ì;0
41;F;0
37;F;0
63;Ì;0
39;Ì;0
32;Ì;0
27;F;0
39;F;264784.54
29;F;0
32;F;0
41;F;0
37;F;0
25;F;0
49;Ì;46795.16
41;F;0
28;Ì;0
31;Ì;0
35;Ì;860288.1
40;Ì;535331.91
32;Ì;0
52;F;0
82;F;0
21;;0
49;F;0
18;Ì;0
34;Ì;229731.89
31;F;0
48;F;0
20;F;0
39;F;773951.69
33;F;0
65;F;0
37;Ì;0
40;Ì;1462457.15
53;Ì;206125.82
50;Ì;0
60;Ì;0
23;F;0
50;Ì;0
44;Ì;8906.15
72;Ì;0
30;F;0
54;F;328947.37
66;F;0
49;F;0
35;F;0
46;F;0
37;Ì;0
23;Ì;0
46;F;0
42;Ì;0
40;F;0
16;Ì;0
23;Ì;0
50;F;0
33;Ì;49718.02
32;Ì;0
55;F;0
51;F;79200.56
30;F;0
48;Ì;0
29;F;0
40;Ì;0
29;Ì;0
33;Ì;0
41;F;0
49;F;0
31;Ì;0
29;Ì;0
60;Ì;0
27;F;0
52;F;0
59;Ì;18077.79
38;Ì;0
33;F;0
32;Ì;0
34;Ì;0
35;F;0
46;Ì;0
54;F;0
34;Ì;166109.14
52;Ì;113964.25
56;F;392771.56
63;Ì;0
54;F;0
32;F;20491.5
49;F;0
57;;0
47;Ì;0
30;F;0
25;Ì;0
78;Ì;0
26;F;0
66;Ì;0
61;F;0
60;Ì;0
47;F;0
26;Ì;169155.27
29;Ì;0
33;F;0
41;F;0
41;F;0
36;Ì;0
39;F;0
26;F;0
37;F;0
23;F;0
37;Ì;0
33;Ì;0
35;Ì;0
27;Ì;0
38;F;0
54;Ì;0
58;F;0
57;Ì;1805754.54
31;Ì;0
56;F;0
38;F;0
34;F;0
38;Ì;0
21;Ì;0
56;Ì;1389565.78
65;F;0
46;F;0
53;Ì;0
37;F;0
35;F;0
32;F;0
39;Ì;0
32;F;0
53;Ì;168320.74
25;Ì;0
46;Ì;59461.28
56;Ì;0
43;Ì;0
33;Ì;0
58;Ì;0
49;Ì;0
30;Ì;0
35;Ì;0
26;Ì;0
29;Ì;40205.09
53;Ì;0
37;F;0
55;Ì;0
49;Ì;0
18;Ì;0
41;Ì;1185718.88
23;Ì;0
53;F;0
46;Ì;0
32;Ì;0
23;;0
39;Ì;0
21;F;0
26;Ì;0
24;Ì;0
36;F;39958.98
18;F;0
33;Ì;0
42;Ì;0
63;F;0
45;F;0
34;Ì;0
45;F;0
47;Ì;0
34;F;0
46;F;0
32;F;0
58;Ì;86082.78
25;F;0
22;F;0
66;F;0
24;Ì;0
63;Ì;0
35;F;0
37;F;19173.4
56;F;0
54;F;425492.35
42;F;0
18;F;0
57;Ì;0
58;Ì;0
28;F;0
22;F;0
57;F;5919.06
19;F;0
34;Ì;0
46;Ì;0
61;F;91524.13
72;Ì;0
38;Ì;0
47;Ì;0
17;Ì;0
29;;0
37;F;0
69;Ì;0
28;Ì;0
43;F;0
60;F;0
39;F;0
65;F;0
44;F;0
78;F;0
45;F;0
54;F;0
44;Ì;0
45;Ì;169216.41
28;Ì;293231.92
43;Ì;54179.5
24;Ì;0
35;Ì;844502.02
26;F;1479
29;F;0
43;Ì;0
27;Ì;1584930.77
44;Ì;0
46;F;0
29;Ì;0
39;Ì;12130.65
35;Ì;1540621.87
27;F;0
22;F;0
43;F;0
40;F;1470964.06
40;Ì;0
56;F;0
27;F;0
18;;0
41;Ì;0
54;F;654902.37
46;F;0
22;Ì;0
29;Ì;0
32;F;0
46;F;0
51;F;0
50;Ì;150422.44
38;F;0
34;Ì;0
18;F;0
39;F;12600.23
43;Ì;7795.14
61;F;0
27;F;54965.86
55;Ì;0
36;Ì;0
22;Ì;0
21;Ì;0
36;Ì;0
58;F;0
39;F;0
27;Ì;0
56;Ì;0
63;F;0
41;F;51609.22
46;Ì;0
57;F;0
19;Ì;0
65;Ì;0
87;Ì;0
65;F;0
53;Ì;9715.32
47;Ì;0
37;Ì;0
63;Ì;0
47;F;0
29;Ì;0
44;Ì;0
24;Ì;0
30;F;0
51;Ì;0
53;Ì;0
19;Ì;0
58;Ì;0
25;Ì;0
32;F;38329.6
31;Ì;5907.33
63;Ì;0
32;F;0
60;F;0
40;Ì;0
26;F;0
46;Ì;308490.29
48;Ì;0
46;Ì;0
38;F;0
53;F;3588.3
48;Ì;0
55;F;0
32;Ì;0
61;Ì;0
20;F;0
30;F;31675.87
32;F;0
36;Ì;0
25;Ì;0
44;F;0
36;Ì;0
55;Ì;0
48;Ì;355028.25
19;F;0
30;F;119980.68
44;F;0
35;F;0
35;F;0
39;F;0
43;F;0
43;F;0
37;Ì;182825.21
68;F;0
77;F;0
34;F;0
34;Ì;452985.48
34;F;0
45;F;38926.18
39;F;0
54;F;0
31;F;234326.8
43;F;26827.2
32;Ì;0
59;Ì;0
36;Ì;830705.43
59;Ì;0
38;Ì;2790745
24;Ì;0
31;Ì;452163.13
36;Ì;0
63;Ì;45052.97
38;Ì;0
53;Ì;0
44;Ì;0
42;Ì;0
35;Ì;0
32;F;0
34;F;0
42;F;0
28;Ì;0
57;F;0
30;F;0
43;F;0
66;F;0
59;Ì;0
18;F;0
17;F;0
30;Ì;922169.11
63;Ì;0
29;F;0
49;F;0
52;F;0
19;F;0
27;Ì;0
21;F;0
26;Ì;0
33;Ì;213473.43
23;F;0
72;F;0
39;F;0
27;F;0
56;F;31806.88
35;F;0
41;F;0
24;Ì;0
42;F;381829.07
29;Ì;0
33;F;0
47;Ì;0
44;F;989690.85
47;Ì;0
23;F;49924.9
42;Ì;0
24;F;0
22;F;0
46;F;0
37;Ì;0
23;Ì;22998.18
29;Ì;0
71;F;0
20;F;0
37;F;1134881.8
60;F;0
36;Ì;832459.28
29;F;0
35;Ì;196660.91
43;F;0
36;F;0
19;F;0
21;F;0
40;F;0
37;Ì;0
34;F;0
31;Ì;0
35;Ì;0
53;Ì;0
28;Ì;0
29;Ì;53482.01
20;F;0
33;Ì;247650.66
17;Ì;0
60;Ì;0
59;Ì;0
27;F;0
43;Ì;0
38;Ì;0
59;Ì;562891.87
79;F;0
36;Ì;196548.46
42;Ì;23446.87
33;Ì;0
30;F;0
51;F;0
34;Ì;0
36;F;954144.04
24;F;0
45;F;198775.04
29;F;0
52;Ì;63509.29
48;F;0
27;F;0
29;F;0
44;F;0
20;F;0
43;F;0
18;F;0
27;F;0
34;F;0
27;F;0
39;F;0
32;F;0
36;F;1208792.32
29;;0
41;F;0
57;Ì;0
34;Ì;335094.8
48;Ì;0
35;Ì;0
54;Ì;401354.32
35;Ì;25106.48
46;Ì;0
33;Ì;309884.44
47;Ì;0
19;F;0
59;F;0
37;F;323401.26
26;F;0
62;F;0
40;F;0
55;F;126240.67
53;F;25309.39
34;Ì;0
44;Ì;0
35;Ì;0
58;F;0
45;F;0
43;F;0
38;F;0
45;F;21709.78
54;F;0
57;F;2526
55;F;0
77;F;0
20;F;0
45;F;0
33;F;0
52;F;0
34;F;0
33;F;1303769.39
39;F;246663.54
26;Ì;0
59;Ì;660447.04
23;Ì;0
60;Ì;0
35;Ì;0
62;Ì;0
57;Ì;0
58;Ì;0
44;Ì;0
15;Ì;0
17;Ì;0
53;Ì;169624.45
70;Ì;0
24;Ì;0
17;Ì;0
44;Ì;113547.81
34;Ì;120227.09
59;Ì;0
28;Ì;76167.67
37;Ì;0
64;Ì;0
20;Ì;0
31;Ì;0
53;Ì;0
50;Ì;0
41;Ì;0
44;Ì;0
31;Ì;490566.87
60;Ì;0
53;Ì;0
55;Ì;0
58;Ì;0
40;Ì;0
46;Ì;0
32;Ì;0
23;Ì;49983.83
41;Ì;0
41;Ì;0
55;Ì;0
54;F;0
30;F;6235.31
64;F;0
47;F;0
33;Ì;833228.13
43;Ì;18121.04
35;Ì;244585.33
35;F;0
44;F;0
28;F;0
49;F;0
31;Ì;0
41;Ì;0
66;F;0
17;Ì;0
47;Ì;1222489.97
27;F;0
42;F;0
57;F;20500
33;F;262319.23
21;F;0
33;F;0
20;F;0
42;F;0
33;F;0
49;F;775617.48
35;Ì;0
52;Ì;0
34;Ì;21515.59
71;F;0
33;Ì;0
38;F;0
62;F;0
87;Ì;0
76;Ì;0
48;F;0
98;Ì;0
51;Ì;2317542.88
55;Ì;0
72;Ì;0
37;F;173315.74
44;F;0
34;Ì;749988.55
43;Ì;100722.9
43;F;0
30;Ì;231986.09
40;Ì;148190.51
57;Ì;0
54;Ì;16507.59
43;Ì;217720.97
24;F;0
31;F;0
59;F;621884.75
45;Ì;0
42;Ì;0
31;Ì;0
78;F;0
50;Ì;23941.73
40;F;0
20;F;0
54;F;0
37;F;44768.15
46;F;0
61;Ì;0
33;Ì;0
40;Ì;0
37;Ì;0
35;Ì;711615.16
51;F;0
53;F;0
62;F;271607.54
43;F;0
21;Ì;0
42;F;0
56;Ì;0
36;Ì;0
20;F;0
32;F;0
30;F;0
43;F;0
57;F;0
23;F;0
24;F;0
28;Ì;0
37;F;0
46;F;399719.39
62;F;0
51;F;0
46;F;0
20;F;0
34;F;0
55;F;0
24;F;0
35;F;0
38;F;0
47;Ì;449373.63
42;Ì;0
23;Ì;0
61;Ì;0
37;Ì;0
50;F;0
58;Ì;0
39;F;0
55;F;0
36;Ì;0
28;F;0
35;F;0
31;F;0
50;Ì;44960.69
45;Ì;0
59;Ì;0
34;Ì;576318.04
23;Ì;0
33;Ì;99950.9
46;Ì;0
16;F;0
52;F;0
36;F;48735.01
37;Ì;0
33;F;268098.69
44;Ì;0
44;Ì;70000
42;F;155404.39
36;Ì;36326.26
35;Ì;0
31;Ì;45998.28
61;Ì;0
26;Ì;0
38;Ì;0
32;Ì;0
65;F;0
41;Ì;0
31;F;0
39;Ì;484540.54
25;Ì;0
69;F;0
57;F;0
52;Ì;14353.4
33;F;134730.54
23;F;101013.11
33;Ì;304304.19
61;Ì;0
29;F;0
30;F;0
37;F;0
33;Ì;0
39;F;0
51;Ì;17881.27
50;Ì;0
38;Ì;1069545.5
23;F;0
36;Ì;0
36;Ì;0
44;F;0
57;Ì;0
60;F;402249.2
32;F;0
40;F;135905.97
48;F;0
52;F;0
82;Ì;0
36;F;0
55;F;0
48;F;0
40;Ì;0
77;F;0
28;F;0
27;F;0
34;F;0
63;F;0
41;F;0
51;Ì;0
79;F;0
56;F;0
41;F;0
63;F;0
64;F;0
55;F;0
45;F;2932.5
45;F;0
48;F;0
36;F;20191.15
44;F;0
29;Ì;0
33;Ì;0
34;Ì;0
60;Ì;0
42;Ì;0
28;Ì;0
33;Ì;23252.27
43;Ì;0
37;Ì;0
44;Ì;14553.71
48;Ì;0
34;Ì;4931.57
54;Ì;0
34;Ì;0
35;Ì;0
56;Ì;0
52;Ì;0
45;Ì;0
34;Ì;0
33;Ì;0
49;Ì;445552.36
33;F;0
34;F;0
57;Ì;0
46;F;0
40;Ì;0
58;F;0
28;F;0
21;Ì;0
39;F;0
46;Ì;0
35;F;0
25;Ì;166860.29
44;F;0
42;Ì;0
30;F;0
29;Ì;0
20;F;0
44;F;0
51;Ì;0
76;Ì;0
27;Ì;232109.46
29;F;0
38;Ì;978752.01
31;F;0
55;F;0
45;F;0
38;Ì;0
35;Ì;0
56;F;101358.29
42;Ì;0
30;Ì;343731.52
65;Ì;0
54;F;0
59;F;89239.82
42;F;0
47;Ì;290225.69
27;F;0
40;F;0
42;F;0
35;Ì;320275.37
30;F;133953.46
54;Ì;0
23;Ì;0
34;Ì;0
63;Ì;0
33;F;244704.62
61;Ì;15535.77
32;F;0
42;F;0
29;F;0
57;F;322501.99
39;F;13417.3
38;F;54091.85
32;Ì;0
19;F;0
52;Ì;10881.08
35;Ì;1550240.82
39;F;0
35;F;0
56;F;0
28;Ì;0
28;Ì;0
62;F;0
39;F;0
32;F;0
42;F;0
49;F;0
65;Ì;0
23;;0
28;Ì;39289.54
27;F;0
60;F;616991.55
36;F;0
44;Ì;571404.16
38;F;36203.83
41;F;0
30;Ì;0
55;F;0
47;F;5468.93
56;F;0
46;Ì;278813.89
33;Ì;0
23;Ì;0
52;Ì;0
54;Ì;0
32;Ì;0
42;Ì;20049.03
48;Ì;0
48;Ì;0
66;Ì;467748.38
38;Ì;0
34;Ì;0
18;F;0
39;F;0
37;Ì;0
32;Ì;0
45;F;0
29;F;0
33;Ì;0
27;F;104112.14
52;F;0
52;F;0
28;F;0
38;F;0
45;F;0
26;Ì;0
40;Ì;0
41;Ì;483390.61
32;Ì;633549.72
57;F;0
53;F;92674.4
69;F;0
38;F;1010864.77
48;F;0
45;F;0
51;Ì;0
55;Ì;0
47;Ì;337318.44
46;F;296368.81
32;Ì;0
48;F;0
45;F;0
47;F;0
58;Ì;0
61;Ì;0
27;Ì;0
47;Ì;0
30;Ì;0
20;Ì;0
49;Ì;207181.39
34;Ì;0
17;F;0
38;Ì;0
46;Ì;0
30;Ì;0
52;F;0
34;F;0
34;F;58874.13
40;F;0
34;Ì;0
40;Ì;236082.95
49;F;355891.14
28;Ì;31985.44
36;F;926162.72
29;Ì;161333.94
49;Ì;0
34;Ì;0
42;Ì;0
45;F;0
41;Ì;0
41;Ì;0
42;F;0
33;F;0
34;F;0
38;F;0
57;F;236110.4
44;F;0
54;F;105544.8
32;F;0
57;F;0
49;F;149426.9
17;F;0
77;Ì;0
37;Ì;0
51;Ì;88143.71
61;F;0
62;F;110971.73
55;F;0
46;F;0
38;Ì;0
54;F;0
38;F;0
25;F;0
26;F;728.58
57;Ì;1377417.18
27;Ì;0
42;Ì;0
33;Ì;0
25;Ì;0
31;Ì;0
36;Ì;0
32;Ì;0
42;Ì;0
31;Ì;0
41;Ì;0
46;F;0
54;F;19320.68
63;F;0
32;Ì;0
46;Ì;0
38;Ì;0
26;F;173976.75
32;Ì;0
30;Ì;0
27;Ì;0
27;Ì;0
35;F;0
29;F;330015.72
26;F;0
59;F;0
50;F;0
18;F;0
66;F;0
46;F;0
25;F;0
29;Ì;0
52;F;0
60;F;0
29;F;1171377.8
45;F;0
56;F;213275.59
45;F;510488.02
45;F;220838.58
55;F;1507097.5
40;F;2143126.57
67;F;0
25;F;294627.89
33;Ì;0
47;Ì;0
32;Ì;388090.19
43;Ì;0
22;Ì;0
35;Ì;0
36;Ì;446495.07
57;Ì;480153.98
65;Ì;0
43;Ì;23360.94
26;Ì;0
46;F;0
47;F;0
39;Ì;155486.21
32;F;0
43;Ì;0
40;F;0
24;Ì;0
39;Ì;0
50;Ì;405180.05
55;F;0
36;Ì;0
51;Ì;0
32;F;0
55;Ì;0
17;Ì;0
39;Ì;0
51;Ì;0
41;Ì;826771.09
42;Ì;168027.07
67;F;0
66;Ì;0
27;Ì;0
42;Ì;0
31;Ì;666847.5
22;F;0
45;Ì;0
33;Ì;0
40;F;0
52;F;0
55;Ì;0
31;F;0
27;F;0
27;F;0
39;F;0
46;F;96840.02
70;F;0
65;Ì;0
31;Ì;0
37;Ì;0
29;Ì;0
51;F;265490.12
55;F;0
38;F;0
34;F;0
58;Ì;0
53;F;0
37;Ì;781549.58
26;Ì;0
41;Ì;0
28;Ì;374328.68
58;Ì;0
29;Ì;0
57;Ì;0
39;Ì;0
37;Ì;166965.49
38;F;343785.82
54;F;0
36;Ì;1100114.27
29;F;0
43;F;586503.02
58;Ì;88259.97
31;F;0
63;F;0
91;F;0
27;Ì;0
40;F;0
53;F;0
35;F;889481.15
40;F;0
40;F;105129.64
27;Ì;0
52;Ì;0
31;Ì;0
45;Ì;0
39;F;0
58;F;0
36;F;49541.14
32;Ì;85573.22
47;F;126874.59
34;F;0
40;Ì;133798.22
33;Ì;0
43;Ì;0
47;Ì;0
53;Ì;0
21;Ì;0
42;Ì;0
36;Ì;0
47;Ì;686869.82
20;Ì;0
44;Ì;0
42;Ì;49143.9
47;Ì;0
33;Ì;666266.87
41;Ì;0
42;Ì;0
25;Ì;0
50;F;46198.03
64;F;0
48;Ì;0
31;Ì;74980.16
28;F;0
44;Ì;0
36;Ì;11456.94
44;F;0
18;Ì;0
36;F;0
22;;0
22;Ì;0
37;Ì;0
35;F;142381.63
45;F;0
38;Ì;0
27;F;0
66;F;0
17;Ì;0
26;Ì;0
57;F;116352.22
38;F;0
27;F;128920.43
40;F;205603.62
44;Ì;572247.32
54;F;0
53;F;0
43;F;0
69;Ì;0
45;F;0
37;Ì;0
45;Ì;80551.59
50;F;0
50;Ì;0
26;Ì;991647.74
59;Ì;0
37;Ì;215219.88
53;Ì;0
38;Ì;0
37;F;0
30;F;0
24;Ì;0
34;Ì;0
35;Ì;142065
34;Ì;0
25;F;0
46;F;274102.71
59;Ì;0
71;F;0
40;F;845258.5
56;F;419467.75
51;Ì;0
37;F;50981.13
57;Ì;0
51;F;0
31;F;0
40;F;204576.96
78;F;0
70;F;0
73;F;0
26;F;0
53;F;0
36;F;0
42;F;0
28;F;0
42;F;15407.2
42;F;117228.15
57;F;0
37;F;0
64;F;0
36;Ì;0
54;Ì;0
50;Ì;0
55;Ì;0
43;Ì;0
37;Ì;0
63;F;0
38;F;0
39;F;0
49;F;512168.15
40;F;1118825.36
27;Ì;364449.6
23;F;0
26;F;911205.24
35;F;0
55;F;0
33;F;0
22;F;0
39;Ì;0
33;Ì;238760.62
40;Ì;0
39;Ì;566910.92
35;Ì;0
41;Ì;0
30;Ì;152838.62
29;Ì;0
56;Ì;0
26;Ì;0
39;Ì;0
59;Ì;0
16;Ì;0
30;Ì;133405.59
30;F;0
25;Ì;0
31;Ì;0
35;Ì;630937.13
60;F;13032.72
45;F;0
35;F;0
34;F;0
70;F;0
29;F;75527.78
29;F;0
42;F;0
35;F;0
38;F;18007.97
39;F;0
63;Ì;0
66;Ì;0
31;Ì;163676.09
32;Ì;0
40;F;0
36;Ì;0
53;F;0
46;F;299079.14
33;F;0
23;Ì;295224.87
26;F;0
31;F;0
49;Ì;576653.57
42;Ì;652175.68
46;Ì;47117.3
57;Ì;592690.78
47;Ì;0
60;Ì;528556.11
31;Ì;0
40;Ì;0
60;Ì;0
43;Ì;0
57;Ì;0
45;Ì;0
33;Ì;15919.5
52;Ì;0
51;Ì;0
33;Ì;0
33;F;0
49;Ì;0
20;Ì;0
34;F;0
39;F;0
55;F;0
72;Ì;0
39;F;315235.32
77;F;0
67;Ì;1330809.25
81;Ì;0
35;Ì;0
32;Ì;0
42;F;0
39;Ì;0
27;Ì;0
21;F;0
20;F;0
51;Ì;274838.49
45;F;39534.41
36;F;0
46;F;0
38;F;516223.88
25;Ì;0
47;Ì;15000
58;F;0
28;Ì;1272194.88
47;Ì;7274.37
51;Ì;0
53;F;0
44;F;0
38;Ì;1266971.68
78;Ì;0
48;F;0
57;F;189962.85
39;Ì;0
42;Ì;0
33;F;0
31;F;44350.56
29;F;0
35;F;0
29;Ì;210679.37
25;F;0
34;F;0
43;F;470387.88
26;Ì;0
57;Ì;170190.96
31;Ì;491211.29
28;Ì;0
62;F;0
18;F;0
67;F;0
55;F;0
65;Ì;0
47;Ì;0
37;F;0
36;F;418378.42
16;Ì;0
37;F;0
22;F;0
33;F;0
41;F;0
28;F;1432321.17
42;F;0
25;Ì;0
34;Ì;0
31;F;0
46;F;0
41;Ì;0
35;Ì;550158.04
45;F;146536.9
45;F;0
31;F;0
46;Ì;0
47;F;0
33;F;0
21;Ì;0
50;F;0
43;F;0
25;F;66163.57
38;Ì;0
52;Ì;0
39;Ì;0
39;F;303861.74
38;F;0
31;F;0
38;F;833351.9
24;Ì;0
63;Ì;0
40;Ì;0
26;F;0
34;F;0
19;Ì;0
66;F;0
37;F;0
54;F;0
58;F;0
27;F;0
25;Ì;0
53;Ì;0
67;Ì;0
50;F;285197.12
30;F;0
42;F;177046.88
27;Ì;0
42;F;0
32;F;0
39;Ì;282919.95
49;Ì;0
32;Ì;0
38;F;0
30;Ì;0
20;F;0
60;Ì;0
52;Ì;0
54;F;0
30;F;63166.26
61;Ì;0
42;Ì;192596.51
37;F;0
36;F;300924.9
29;F;0
31;F;0
56;F;0
34;F;0
37;Ì;110761.03
27;Ì;0
43;F;2516.8
49;F;95929.33
48;F;0
31;F;0
54;Ì;112716.58
42;Ì;0
66;Ì;0
31;Ì;0
49;Ì;439258.51
31;Ì;538305.69
58;Ì;0
38;F;0
43;F;0
49;Ì;0
45;Ì;0
19;F;0
46;Ì;0
33;F;124380.5
51;F;0
44;Ì;0
39;Ì;0
65;F;0
23;Ì;0
48;Ì;0
28;F;0
64;F;0
30;F;0
65;Ì;0
23;F;0
40;Ì;0
35;F;63258.41
37;F;94294.07
35;F;4938.02
44;F;0
44;Ì;0
43;Ì;0
33;Ì;0
32;F;0
48;Ì;774292.7
35;Ì;463278.64
26;F;0
49;Ì;0
46;Ì;123978.15
43;Ì;0
52;F;178639.85
65;Ì;145560.02
60;F;0
32;Ì;0
59;F;0
54;F;0
61;F;0
66;Ì;0
56;Ì;0
42;F;0
51;F;0
32;F;0
43;F;690856.5
46;F;0
37;F;0
41;Ì;922003.85
45;Ì;0
68;F;0
45;Ì;0
50;Ì;238813.78
61;Ì;0
38;F;0
37;F;324663.23
37;F;0
32;Ì;641558.4
45;F;0
67;F;0
46;Ì;0
41;Ì;0
47;Ì;0
56;Ì;330011.79
23;F;0
58;F;0
